 Month	  Low     2      3      4      5      6      7      8      9    High 
200101  35.57  26.07   6.02  11.31   3.67  -3.80   0.28  -2.63  -6.74  -6.40
200102 -19.83 -21.18 -12.23  -6.85  -5.18 -12.01  -3.97  -1.67  -4.54  -4.63
200103 -17.47 -10.81  -6.92  -7.08  -3.98  -6.20  -5.10  -3.30  -3.71  -2.93
200104  15.11  17.74  10.28   6.85   7.48   2.69   3.77   3.40   4.38   5.67
200105  -5.80   0.47   1.16   1.92   2.43   1.43   4.26   2.75   1.85   3.22
200106   0.06  -1.72  -2.33  -3.91  -0.54  -0.93  -2.93  -1.63  -2.26   1.09
200107  -6.62  -4.68  -1.44  -0.73  -1.00  -0.64   1.91   1.70   0.45  -2.90
200108 -14.38  -7.92  -6.41  -6.43  -4.03  -2.55  -1.80  -1.96  -3.97  -3.48
200109 -22.79 -13.87 -11.45  -5.84  -4.19  -2.96  -4.16  -6.06  -5.01  -7.37
200110  15.70   4.84   1.59   2.08   0.07   1.26  -0.06  -0.18   0.05   0.99
200111  20.11  11.87   7.89   5.95   5.44   4.93   5.78   3.81   5.40   4.87
200112  -0.67  -0.13   0.33   2.06   2.16   4.47   2.32   2.67   3.51   4.96
200201  -1.14  -2.61  -3.30  -1.52  -1.01  -2.19   1.24  -0.38  -2.12  -0.26
200202 -17.78  -3.26  -1.16  -0.32  -0.04  -1.58   2.16   0.45   0.26  -2.24
200203   7.99   3.66   5.27   2.85   4.51   4.71   3.89   3.81   5.83   5.90
200204 -13.81  -9.98  -8.14  -7.00  -5.06  -1.00  -1.60   0.91  -0.58  -0.43
200205  -5.93  -1.46  -1.05  -0.69   0.26  -1.72   0.86  -2.31   0.89  -2.45
200206 -14.61  -8.41  -4.33  -7.43  -8.70  -7.00  -3.36  -6.22  -2.80  -3.56
200207  -6.77 -10.34  -9.60  -6.50  -7.08  -7.92  -5.65  -6.85  -6.53 -11.80
200208   4.41  -2.40   0.87   1.80   1.57   0.82   2.54   0.58   1.94   1.36
200209 -15.96 -16.06 -13.49 -11.68  -8.32  -7.43  -8.03  -7.42  -4.58  -3.07
200210  21.19   9.12  11.44   9.12   3.97   3.85   5.54   3.90   5.09   5.05
200211  22.64  11.58   8.57   4.94   2.88   1.57   3.11   0.20  -2.98   2.24
200212 -14.30 -12.16  -8.16  -8.15  -1.39  -3.35  -3.35  -1.03  -0.04  -1.73
200301  -3.81  -1.63  -3.21  -2.22  -3.60  -3.13  -2.76  -2.38  -0.85  -1.03
200302   0.75  -2.35  -2.08  -3.06  -1.85  -0.64  -2.82  -2.43  -1.26   0.30
200303   0.34   0.56  -1.66   1.37   1.31   2.58   0.87   1.09   0.94   3.75
200304  19.80  17.07  12.35  13.12   7.34   5.31   7.17   5.33   5.65   4.62
200305  21.90  12.55  13.76   9.59   6.33   4.53   4.64   1.68   5.26   7.19
200306   2.17   4.54   1.38   2.22   1.41   0.62   0.00   1.89   1.46   1.80
200307   5.34   4.84   3.20   3.84   1.28   0.92   0.86   3.72   1.76   3.25
200308   4.00   4.22   2.30   1.69   0.72   4.74   1.63   1.37   2.65   4.10
200309  -0.57  -1.14  -0.62  -0.62   0.33  -2.52  -3.03  -1.31  -1.06  -1.77
200310   3.84   4.85   5.46   5.00   1.20   6.53   7.46   7.78   8.13  11.76
200311   0.57   1.85   0.27   1.99   1.67   0.25   0.50   1.17   4.11   3.20
200312   9.01   7.57   5.99   5.02   4.84   3.43   3.89   1.48   1.74  -1.28
200401   2.50   1.02   0.95   3.89   0.97   2.25   2.17   2.11   3.30   3.69
200402   2.04   1.62   1.15   2.52   2.57   1.80   0.90   2.48  -0.60  -0.07
200403  -1.89  -2.85  -1.03   0.03  -2.05   0.09  -1.17  -0.58   0.45  -1.45
200404   2.66  -0.18   0.10  -1.48  -1.30  -3.46  -3.10  -5.90  -3.79  -7.70
200405  -0.18   0.78   1.94   1.91  -0.52   2.02   3.39   0.67   2.42   2.74
200406   1.18   1.93   1.70   1.20  -0.32   2.26   4.17   4.46   5.23   1.80
200407  -4.45  -2.74  -2.07  -4.76  -1.92  -3.06  -5.83  -6.01  -6.61  -8.76
200408  -0.07   1.49   0.14   0.65  -0.43   1.01  -0.87  -0.15  -0.66  -1.91
200409   2.24  -0.97  -0.75   0.93   0.33   0.79   3.96   4.68   6.68   7.33
200410   5.59   2.58   1.18   1.20   2.11  -1.01   0.83   0.29   1.98   2.70
200411   4.30   1.31   3.77   5.63   3.91   4.38   5.79   6.06   7.25   9.93
200412   7.37   2.97   4.68   4.98   3.40   3.56   3.05   2.31   0.99   2.08
200501  -6.80  -2.05  -3.16  -1.88  -1.78  -1.01  -2.46  -0.03  -2.10  -3.99
200502   4.12   0.41  -0.83   0.16   0.46   1.25   8.15   3.90   2.46   5.40
200503  -2.90  -3.02  -1.75  -2.10  -0.88  -0.73  -2.17  -1.12  -0.91  -1.53
200504  -3.28  -0.75  -2.77  -2.69  -0.96  -1.36  -2.15  -1.88  -5.01  -6.58
200505   5.91   5.34   2.07   2.68   4.26   4.11   1.52   4.62   3.03   6.56
200506   0.33   0.00   0.15   0.29  -0.60  -0.42   0.35   1.71   3.04   5.62
200507   7.10   4.17   3.50   4.54   2.50   4.16   3.37   3.63   5.94   5.98
200508  -3.05  -3.25   0.46  -1.51  -2.34  -0.34  -0.32  -0.22   1.89   1.15
200509  -2.17  -0.50  -0.08  -0.99   0.90   2.49   0.86   2.42   3.19   3.88
200510   0.65  -0.58  -0.43  -0.20  -0.27  -3.43  -5.11  -1.72  -4.39  -2.77
200511   3.50   3.92   3.52   4.68   4.70   2.79   3.72   5.56   3.51   3.34
200512  -0.26   1.28  -1.38  -0.69  -0.08  -0.40   0.84  -0.16   1.30   1.84
200601   6.74   3.92   2.29  -1.14   1.52   2.71   3.24   3.03   6.06  10.04
200602  -1.20   0.63   1.37   0.58   1.72   0.02   1.42   0.19  -0.34  -5.66
200603   2.25   1.96   2.62   0.60   0.67   0.77   1.52   1.77   2.81   4.72
200604   0.74  -0.12   1.47   1.61   2.23   0.43   0.89   0.95   0.51   1.97
200605  -1.35  -1.61  -1.06  -2.08  -2.89  -3.52  -4.11  -4.21  -5.57  -7.97
200606  -0.34  -0.90  -0.89   0.54  -0.02   1.05   0.36   0.36   1.30  -0.61
200607  -4.87   1.96   0.05  -1.62   1.37   2.67  -0.67  -0.57  -3.19  -6.41
200608   6.61   2.63   4.18   3.85   4.34   1.30   1.86   1.46   0.83  -2.30
200609   2.27   2.09   3.41   2.66   3.24   1.22   1.79   1.41   2.48   2.10
200610   5.69   4.71   3.71   4.35   3.18   3.52   1.40   4.69   2.74   6.47
200611   5.53   3.30   1.83   3.02   1.16   0.39   2.14   1.90   2.96   2.31
200612  -0.74  -0.37   0.68   1.75   2.79   2.18   0.83   0.79   1.33   0.90
200701   2.74   2.58   0.87   0.44   2.11   1.91   1.57   2.73   1.66   3.18
200702  -0.18   1.23  -1.76  -0.44  -2.53  -0.39  -1.89  -2.79  -1.68  -2.74
200703  -1.16  -0.53   0.53   0.51   0.33   0.00   1.43   2.34   3.85   1.71
200704   3.51   5.05   4.49   3.49   4.97   4.44   3.04   4.53   4.23   2.15
200705   3.27   3.97   3.56   4.15   2.78   4.56   3.05   4.04   2.92   5.46
200706  -2.95  -2.50   0.27  -1.83  -1.92  -1.04  -1.83  -1.23  -1.75  -1.39
200707  -4.35  -5.07  -5.87  -3.64  -2.38  -4.07  -4.57  -1.21  -2.80  -1.53
200708  -1.05   2.50   2.14   1.07   1.16   0.46   1.52   2.06   2.07   1.83
200709   2.30   0.78   1.30   1.77   2.16   3.91   3.66   6.11   4.13   7.93
200710  -1.23  -0.80  -1.24   0.15   4.25   0.84   3.74   3.49   1.48   7.93
200711 -13.38  -8.58  -3.77  -4.28  -5.84  -2.38  -2.52  -3.48  -5.56  -5.53
200712  -6.86  -6.65  -5.94  -3.37  -2.57  -0.68   0.19   2.33   0.90   4.34
200801   3.17  -0.58  -3.47  -0.15  -1.90  -4.57  -6.46  -7.19  -8.77 -13.39
200802 -12.50  -7.89  -8.06  -7.45  -1.65  -2.32  -2.67  -3.49  -0.15   2.51
200803  -9.67  -5.43  -4.14  -0.19  -1.60  -1.80   1.38   1.19  -0.56  -0.28
200804   8.13   7.82   5.55   4.81   4.80   1.12   0.88   4.77   5.74   9.81
200805  -2.43  -0.59  -0.70   0.88  -0.49   3.19   2.36   2.04   1.76   7.02
200806 -20.47 -18.18 -16.64 -12.45  -9.41 -10.19  -9.22  -6.93  -4.76  -0.27
200807   2.02  -0.40   7.54   4.10   2.31   3.44  -1.05   0.53  -3.39  -9.91
200808  -6.58   3.14   6.82   2.38   3.27   2.39   3.07   0.79   0.75  -2.89
200809 -23.10 -12.51  -7.08  -9.82  -7.21  -5.99  -2.75  -7.29 -12.47 -15.19
200810 -26.09 -24.93 -23.36 -18.38 -13.97 -16.84 -15.42 -14.30 -16.82 -14.95
200811 -20.25 -17.31 -12.60  -5.55  -9.18  -7.50  -1.24  -5.44  -8.66  -8.58
200812   4.05   8.90   4.37   3.61   1.69   1.60   2.26  -0.73   0.66   0.78
200901  -8.23 -10.03  -6.70  -7.27 -12.47  -8.32  -4.96  -8.07  -5.97 -12.00
200902 -25.59 -16.65  -7.77 -16.58  -8.79  -8.49  -9.69  -9.44 -11.29  -4.54
200903  44.14  14.18  13.93  11.73  12.39  10.49   9.81   8.79   4.45   4.83
200904  45.77  35.67  34.03  21.43  20.81  15.58   9.68   4.61   2.98  -0.12
200905  21.41  17.30  10.77  10.82   9.11   6.99   1.88   4.47   1.10   2.34
200906  -6.12  -1.94  -6.98  -0.91  -0.41   1.06   2.08   0.54   2.01   3.04
200907  12.23  11.72  11.15  10.99  10.00   8.25   5.95   6.30   6.75   5.66
200908  25.02   9.50   4.42   5.07   3.41   3.64   2.14   2.40   2.10   0.22
200909   8.86   9.12   6.13   4.89   3.83   5.54   2.82   2.71   3.29   5.10
200910 -13.30  -6.57  -4.20  -1.37  -2.63  -0.91  -1.43  -1.96  -0.63  -4.08
200911   5.02   6.99   5.22   5.83   4.69   5.80   4.90   4.83   5.68   6.49
200912   1.42  -1.27   2.01   3.13   3.32   3.69   4.18   4.66   4.83   6.55
201001   1.99  -2.05   0.27  -2.48  -2.37  -4.08  -4.78  -6.04  -7.69  -6.70
201002   1.43   1.57   1.88   1.60   3.06   4.78   5.60   4.06   5.98   8.47
201003   4.65   5.22   4.43   4.99   5.40   5.31   8.53  11.27  10.17   8.69
201004   0.66   0.71   2.71  -0.23   1.21   1.70   2.71   6.09   3.69   7.09
201005  -8.95  -7.51  -7.70  -6.51  -7.97  -8.87  -8.04  -8.31  -7.55  -9.39
201006  -6.67  -3.89  -3.77  -2.95  -5.24  -7.77  -7.26  -6.76  -6.64 -10.88
201007   6.86   7.33   7.21   5.70   5.60   6.58   8.75   8.05   7.75  10.12
201008  -3.97  -4.54  -4.37  -6.22  -4.02  -4.94  -3.35  -4.22  -6.00  -5.24
201009  11.79   8.66   9.65   8.60   9.56   7.54   9.46   9.83  12.55  13.64
201010   3.36   2.73   1.66   5.77   3.71   4.42   2.66   2.98   4.99   5.54
201011  -0.68  -0.26   0.52  -1.13   0.35   0.45   0.07   2.34   1.53   6.20
201012  13.62   8.19   6.93   6.66   7.15   5.04   5.56   6.65   5.92   4.42
201101   4.11   3.05   0.69   3.34   2.76   0.17   2.02  -0.83   2.54   0.91
201102   1.36   0.87   3.21   4.13   3.29   5.74   5.76   3.81   3.43   4.09
201103  -2.14  -0.80  -0.40  -0.35   1.60   0.60   0.41   1.53   1.20   3.24
201104  -0.12   4.22   2.39   1.63   3.56   3.61   3.89   2.75   1.51   3.28
201105  -3.57  -1.03   0.16  -1.65  -0.84  -0.88  -1.19  -1.81  -1.45  -2.87
201106  -5.32  -1.50  -2.55  -1.75  -1.28  -1.64  -1.48  -2.10  -0.87   0.03
201107  -4.12  -1.37  -1.08  -3.83  -4.25  -0.12  -3.30  -3.50  -1.58  -1.45
201108 -13.87  -7.79  -3.83  -4.82  -4.63  -3.81  -5.93  -6.27  -8.35  -8.31
201109 -11.81  -7.77  -6.33  -5.59  -6.58  -7.13  -6.24  -9.45  -7.86 -15.94
201110  15.90  16.93  13.30  12.43  11.34   9.25  10.40   9.20  10.21  14.48
201111  -7.56  -4.25  -1.08  -1.85   1.43   0.41  -0.35   1.94   1.36  -1.27
201112  -3.03  -1.87  -2.10   1.63  -0.65   2.63   1.80  -0.05   1.66  -1.08
201201  18.47  10.66  10.73   7.58   8.54   3.83   3.04   2.18   3.61   2.76
201202   6.58   4.98   4.81   3.74   3.79   5.01   3.71   2.76   5.62   5.66
201203   4.07   1.89   2.27   1.89   3.56   1.55   2.74   2.95   4.02   5.11
201204  -6.33  -6.16  -1.46  -2.19  -1.61  -0.78  -0.11  -0.05   0.38   0.39
201205 -13.29 -12.70 -11.15  -8.27  -6.69  -6.48  -5.60  -2.12  -5.03  -4.81
201206   3.49   2.66   4.95   4.01   3.42   4.49   5.99   3.48   4.12   2.00
201207  -2.01  -2.55  -0.09   0.42  -0.27   1.14   1.71  -0.59   1.82   2.48
201208   2.20   5.87   4.39   3.98   4.97   3.20   2.36   1.33  -0.47   3.81
201209   3.61   4.44   4.04   3.58   1.35   1.11   3.38   2.23   2.89   2.27
201210  -4.08  -0.28  -0.33  -1.24  -0.60  -1.77  -3.05  -0.94  -0.63  -5.96
201211  -1.51   0.37   0.16   1.15   0.46  -0.06   1.24   0.83   0.96   1.47
201212   6.23   3.77   3.43   1.80   2.52  -0.45   0.65   0.63  -0.32   2.01
201301   9.50   7.53   6.42   5.76   6.00   7.04   5.32   5.93   0.85   5.90
201302  -1.07  -0.70   0.26   0.73   1.54   2.02   1.68   1.41   1.79   1.94
201303   5.61   2.29   4.60   3.43   3.86   4.65   2.94   4.99   5.31   5.55
201304   0.85   3.13  -0.17   1.22   1.94   2.26   1.34   2.45   1.33  -0.06
201305   4.24   3.56   4.29   1.77   3.19   2.34   1.43   2.62   2.69   4.64
201306  -6.93  -1.91   0.09  -0.25  -1.58  -1.05   0.50   0.12  -2.98  -4.22
201307  12.05   3.15   3.70   4.06   5.83   5.81   5.68   4.84   7.98  10.07

